geoname_id,bc_geographic_name,geoname_type,lon,lat,bcgn_name,bcgn_feature_type,da_uid,da_population,da_match,da_distance_m,csd_uid,csd_name,csd_type,csd_population,csd_match,csd_distance_m,name_agrees_with_csd,muni_name,muni_type,muni_population,muni_population_year,muni_population_latest,muni_latest_year,place_population,place_population_basis,place_population_source,place_population_confidence,geo_level,geo_uid,geo_shared_with,parent_geoname_id,parent_name,is_nested,is_primary,selected_because,note
64471,Alkali Lake 4A,Indian Reserve,-122.1179984717,51.816492134,Alkali Lake 4A,Indian Reserve-Réserve indienne,59410370,476,contains,0.0,5941873,Alkali Lake 4A,Indian reserve,5,nearest-name,272.3,yes,,,,,,,5,csd,"2021 Census, census subdivision",medium,csd,5941873,0,,,FALSE,TRUE,indigenous,"the point lies 272 m outside the same-named census subdivision, inside Cariboo E; the same-named one was taken; the geoname names its containing census subdivision, so this is the population of Alkali Lake 4A itself"
64488,Anahim's Flat 1,Indian Reserve,-123.1680397241,52.0331485914,Anahim's Flat 1,Indian Reserve-Réserve indienne,59410360,437,contains,0.0,5941821,Anahim's Flat 1,Indian reserve,437,contains,0.0,yes,,,,,,,437,csd,"2021 Census, census subdivision",high,csd,5941821,0,,,FALSE,TRUE,indigenous,"the geoname names its containing census subdivision, so this is the population of Anahim's Flat 1 itself"
64486,Anahim's Meadow 2,Indian Reserve,-123.2347111483,52.1164818743,Anahim's Meadow 2,Indian Reserve-Réserve indienne,59410456,10,contains,0.0,5941883,Anahim's Meadow,Indian reserve,10,contains,0.0,no,,,,,,,10,da,"2021 Census, dissemination area",high,da,59410456,1,,,FALSE,TRUE,indigenous,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
65133,Andy Cahoose Meadow 16,Indian Reserve,-125.7348178663,52.8831255112,Andy Cahoose Meadow 16,Indian Reserve-Réserve indienne,59410443,0,contains,0.0,5941039,Cariboo J,Regional district electoral area,616,contains,0.0,no,,,,,,,0,da,"2021 Census, dissemination area",high,da,59410443,0,,,FALSE,TRUE,indigenous,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
65121,Asahal Lake 2,Indian Reserve,-122.0180050449,52.1498295207,Asahal Lake 2,Indian Reserve-Réserve indienne,59410346,391,contains,0.0,5941014,Cariboo F,Regional district electoral area,4792,contains,0.0,no,,,,,,,391,da,"2021 Census, dissemination area",high,da,59410346,2,,,FALSE,TRUE,indigenous,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
64544,Baezaeko River 27,Indian Reserve,-123.8014242205,52.9831501936,Baezaeko River 27,Indian Reserve-Réserve indienne,59410459,447,contains,0.0,5941881,Baezaeko River 27,Indian reserve,0,nearest-name,550.8,yes,,,,,,,0,csd,"2021 Census, census subdivision",medium,csd,5941881,0,,,FALSE,TRUE,indigenous,"the point lies 551 m outside the same-named census subdivision, inside Cariboo I; the same-named one was taken; the geoname names its containing census subdivision, so this is the population of Baezaeko River 27 itself"
65116,Baptiste Meadow 2,Indian Reserve,-122.5555183764,51.9970442492,Baptiste Meadow 2,Indian Reserve-Réserve indienne,59410362,0,contains,0.0,5941849,Baptiste Meadow 2,Indian reserve,0,contains,0.0,yes,,,,,,,0,csd,"2021 Census, census subdivision",high,csd,5941849,0,,,FALSE,TRUE,indigenous,"the geoname names its containing census subdivision, so this is the population of Baptiste Meadow 2 itself"
64501,Canim Lake 2,Indian Reserve,-121.1346298848,51.7331690912,Canim Lake 2,Indian Reserve-Réserve indienne,59410404,400,contains,0.0,5941813,Canim Lake 2,Indian reserve,,nearest-name,722.8,yes,,,,,,,400,da,"2021 Census, dissemination area",high,da,59410404,2,,,FALSE,TRUE,indigenous,"the point lies 723 m outside the same-named census subdivision, inside Cariboo H; the same-named one was taken; census subdivision population suppressed or unavailable; no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
65803,Canim Lake 3,Indian Reserve,-121.2179669706,51.7665017857,Canim Lake 3,Indian Reserve-Réserve indienne,59410390,485,contains,0.0,5941015,Cariboo G,Regional district electoral area,5312,contains,0.0,no,,,,,,,485,da,"2021 Census, dissemination area",high,da,59410390,1,,,FALSE,TRUE,indigenous,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
64499,Canim Lake 4,Indian Reserve,-121.4679763083,51.7998326263,Canim Lake 4,Indian Reserve-Réserve indienne,59410488,562,contains,0.0,5941803,Canim Lake 4,Indian reserve,0,nearest-name,189.0,yes,,,,,,,0,csd,"2021 Census, census subdivision",medium,csd,5941803,0,,,FALSE,TRUE,indigenous,"the point lies 189 m outside the same-named census subdivision, inside Cariboo G; the same-named one was taken; the geoname names its containing census subdivision, so this is the population of Canim Lake 4 itself"
64512,Canoe Creek 3,Indian Reserve,-122.2513279182,51.5331549851,Canoe Creek 3,Indian Reserve-Réserve indienne,59410371,0,contains,0.0,5941804,Canoe Creek 3,Indian reserve,0,contains,0.0,yes,,,,,,,0,csd,"2021 Census, census subdivision",high,csd,5941804,0,,,FALSE,TRUE,indigenous,"the geoname names its containing census subdivision, so this is the population of Canoe Creek 3 itself"
64655,Charley Boy's Meadow 3,Indian Reserve,-124.2180825257,52.2998052081,Charley Boy's Meadow 3,Indian Reserve-Réserve indienne,59410445,0,contains,0.0,5941827,Charley Boy's Meadow 3,Indian reserve,0,contains,0.0,yes,,,,,,,0,csd,"2021 Census, census subdivision",high,csd,5941827,0,,,FALSE,TRUE,indigenous,"the geoname names its containing census subdivision, so this is the population of Charley Boy's Meadow 3 itself"
64543,Coglistiko River 29,Indian Reserve,-123.8514258901,52.9831495948,Coglistiko River 29,Indian Reserve-Réserve indienne,59410459,447,contains,0.0,5941835,Coglistiko River 29,Indian reserve,0,nearest-name,295.9,yes,,,,,,,0,csd,"2021 Census, census subdivision",medium,csd,5941835,0,,,FALSE,TRUE,indigenous,"the point lies 296 m outside the same-named census subdivision, inside Cariboo I; the same-named one was taken; the geoname names its containing census subdivision, so this is the population of Coglistiko River 29 itself"
65029,Deep Creek 2,Indian Reserve,-122.0888441408,52.2623297503,Deep Creek 2,Indian Reserve-Réserve indienne,59410347,111,contains,0.0,5941805,Deep Creek 2,Indian reserve,111,contains,0.0,yes,,,,,,,111,csd,"2021 Census, census subdivision",high,csd,5941805,0,,,FALSE,TRUE,indigenous,"the geoname names its containing census subdivision, so this is the population of Deep Creek 2 itself"
64506,Dog Creek 1,Indian Reserve,-122.2179949416,51.5831557579,Dog Creek 1,Indian Reserve-Réserve indienne,59410370,476,contains,0.0,5941806,Dog Creek 1,Indian reserve,88,nearest-name,246.6,yes,,,,,,,88,csd,"2021 Census, census subdivision",medium,csd,5941806,0,,,FALSE,TRUE,indigenous,"the point lies 247 m outside the same-named census subdivision, inside Cariboo E; the same-named one was taken; the geoname names its containing census subdivision, so this is the population of Dog Creek 1 itself"
64525,Dog Creek 2,Indian Reserve,-122.0846576877,51.5998240635,Dog Creek 2,Indian Reserve-Réserve indienne,59410372,17,contains,0.0,5941807,Dog Creek 2,Indian reserve,17,contains,0.0,yes,,,,,,,17,csd,"2021 Census, census subdivision",high,csd,5941807,0,,,FALSE,TRUE,indigenous,"the geoname names its containing census subdivision, so this is the population of Dog Creek 2 itself"
65034,Dragon Lake 3,Indian Reserve,-122.4347109847,52.9664994575,Dragon Lake 3,Indian Reserve-Réserve indienne,59410279,381,contains,0.0,5941886,Dragon Lake 3,Indian reserve,15,nearest-name,373.8,yes,,,,,,,15,csd,"2021 Census, census subdivision",medium,csd,5941886,0,,,FALSE,TRUE,indigenous,"the point lies 374 m outside the same-named census subdivision, inside Quesnel; the same-named one was taken; the geoname names its containing census subdivision, so this is the population of Dragon Lake 3 itself"
64531,Euchinico Creek 17,Indian Reserve,-123.5014218567,53.2164896072,Euchinico Creek 17,Indian Reserve-Réserve indienne,59410258,5,contains,0.0,5941866,Euchinico Creek 17,Indian reserve,5,contains,0.0,yes,,,,,,,5,csd,"2021 Census, census subdivision",high,csd,5941866,0,,,FALSE,TRUE,indigenous,"the geoname names its containing census subdivision, so this is the population of Euchinico Creek 17 itself"
59984,Fishtrap 19,Indian Reserve,-125.1574999993,52.3591666633,Fishtrap 19,Indian Reserve-Réserve indienne,59410441,10,contains,0.0,5941871,Fishtrap 19,Indian reserve,10,contains,0.0,yes,,,,,,,10,csd,"2021 Census, census subdivision",high,csd,5941871,0,,,FALSE,TRUE,indigenous,"the geoname names its containing census subdivision, so this is the population of Fishtrap 19 itself"
65123,James Louie 3A,Indian Reserve,-121.9513366426,52.1664970949,James Louie 3A,Indian Reserve-Réserve indienne,59410312,417,contains,0.0,5941014,Cariboo F,Regional district electoral area,4792,contains,0.0,no,,,,,,,417,da,"2021 Census, dissemination area",high,da,59410312,1,,,FALSE,TRUE,indigenous,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
64461,Johny Sticks 2,Indian Reserve,-122.1680006246,51.833158375,Johny Sticks 2,Indian Reserve-Réserve indienne,59410375,10,contains,0.0,5941811,Johny Sticks 2,Indian reserve,10,contains,0.0,yes,,,,,,,10,csd,"2021 Census, census subdivision",high,csd,5941811,0,,,FALSE,TRUE,indigenous,"the geoname names its containing census subdivision, so this is the population of Johny Sticks 2 itself"
64526,Kluskus 1,Indian Reserve,-124.4847841824,53.0998098285,Kluskus 1,Indian Reserve-Réserve indienne,59410459,447,contains,0.0,5941833,Kluskus 1,Indian reserve,38,nearest-name,199.2,yes,,,,,,,38,csd,"2021 Census, census subdivision",medium,csd,5941833,0,,,FALSE,TRUE,indigenous,"the point lies 199 m outside the same-named census subdivision, inside Cariboo I; the same-named one was taken; the geoname names its containing census subdivision, so this is the population of Kluskus 1 itself"
64467,Little Springs 8,Indian Reserve,-122.0846650137,51.8498261265,Little Springs 8,Indian Reserve-Réserve indienne,59410458,20,contains,0.0,5941885,Little Springs,Indian reserve,20,contains,0.0,no,,,,,,,20,da,"2021 Census, dissemination area",high,da,59410458,0,,,FALSE,TRUE,indigenous,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
64478,Loon Lake 10,Indian Reserve,-121.9679949535,51.8664942546,Loon Lake 10,Indian Reserve-Réserve indienne,59410486,614,contains,0.0,5941015,Cariboo G,Regional district electoral area,5312,contains,0.0,no,,,,,,,614,da,"2021 Census, dissemination area",high,da,59410486,4,,,FALSE,TRUE,indigenous,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
64641,Lorin Meadow 9,Indian Reserve,-122.5847065868,52.6664946251,Lorin Meadow 9,Indian Reserve-Réserve indienne,59410461,479,contains,0.0,5941027,Cariboo I,Regional district electoral area,1485,contains,0.0,no,,,,,,,479,da,"2021 Census, dissemination area",high,da,59410461,3,,,FALSE,TRUE,indigenous,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
60420,Michel Gardens 36,Indian Reserve,-123.9150000005,52.150277774,Michel Gardens 36,Indian Reserve-Réserve indienne,59410417,5,contains,0.0,5941879,Michel Gardens 36,Indian reserve,5,contains,0.0,yes,,,,,,,5,csd,"2021 Census, census subdivision",high,csd,5941879,0,,,FALSE,TRUE,indigenous,"the geoname names its containing census subdivision, so this is the population of Michel Gardens 36 itself"
64554,Nazco 20,Indian Reserve,-123.568081995,52.9498192999,Nazco 20,Indian Reserve-Réserve indienne,59410459,447,contains,0.0,5941837,Nazco 20,Indian reserve,81,nearest-name,351.2,yes,,,,,,,81,csd,"2021 Census, census subdivision",medium,csd,5941837,0,,,FALSE,TRUE,indigenous,"the point lies 351 m outside the same-named census subdivision, inside Cariboo I; the same-named one was taken; the geoname names its containing census subdivision, so this is the population of Nazco 20 itself"
64650,Puntzi Lake 2,Indian Reserve,-124.0680749733,52.2164729208,Puntzi Lake 2,Indian Reserve-Réserve indienne,59410480,348,contains,0.0,5941838,Puntzi Lake 2,Indian reserve,5,nearest-name,937.6,yes,,,,,,,5,csd,"2021 Census, census subdivision",medium,csd,5941838,0,,,FALSE,TRUE,indigenous,"the point lies 938 m outside the same-named census subdivision, inside Cariboo J; the same-named one was taken; the geoname names its containing census subdivision, so this is the population of Puntzi Lake 2 itself"
22304,Quesnel,City,-122.4936111113,52.979722219,Quesnel,City,59410275,544,contains,0.0,5941013,Quesnel,City,9889,contains,0.0,yes,Quesnel,City,10265,2021,10253,2025,10265,municipal,"BC Stats population estimate, July 1 2021",high,csd,5941013,0,,,FALSE,TRUE,municipality + population>1000,"this is the population of the municipality of Quesnel itself, as estimated by BC Stats for 2021 (the 2021 census counted 9,889)"
65036,Quesnel 1,Indian Reserve,-122.4847126828,52.9664988778,Quesnel 1,Indian Reserve-Réserve indienne,59410287,530,contains,0.0,5941809,Quesnel 1,Indian reserve,110,nearest-name,991.5,yes,,,,,,,110,csd,"2021 Census, census subdivision",medium,csd,5941809,0,,,FALSE,TRUE,indigenous,"the point lies 991 m outside the same-named census subdivision, inside Cariboo A; the same-named one was taken; the geoname names its containing census subdivision, so this is the population of Quesnel 1 itself"
64651,Redstone Flat 1,Indian Reserve,-123.9577777776,52.1374999917,Redstone Flat 1,Indian Reserve-Réserve indienne,59410418,181,contains,0.0,5941839,Redstone Flat 1,Indian reserve,181,contains,0.0,yes,,,,,,,181,csd,"2021 Census, census subdivision",high,csd,5941839,0,,,FALSE,TRUE,indigenous,"the geoname names its containing census subdivision, so this is the population of Redstone Flat 1 itself"
65839,Salmon River Meadow 7,Indian Reserve,-125.162579954,52.9706335035,Salmon River Meadow 7,Indian Reserve-Réserve indienne,59410437,0,contains,0.0,5941862,Salmon River Meadow 7,Indian reserve,0,contains,0.0,yes,,,,,,,0,csd,"2021 Census, census subdivision",high,csd,5941862,0,,,FALSE,TRUE,indigenous,"the geoname names its containing census subdivision, so this is the population of Salmon River Meadow 7 itself"
64470,Sandy Harry 4,Indian Reserve,-122.1013312512,51.8164923232,Sandy Harry 4,Indian Reserve-Réserve indienne,59410378,0,contains,0.0,5941868,Sandy Harry 4,Indian reserve,0,contains,0.0,yes,,,,,,,0,csd,"2021 Census, census subdivision",high,csd,5941868,0,,,FALSE,TRUE,indigenous,"the geoname names its containing census subdivision, so this is the population of Sandy Harry 4 itself"
65032,Soda Creek 1,Indian Reserve,-122.2680184637,52.316494878,Soda Creek 1,Indian Reserve-Réserve indienne,59410349,30,contains,0.0,5941810,Soda Creek 1,Indian reserve,30,contains,0.0,yes,,,,,,,30,csd,"2021 Census, census subdivision",high,csd,5941810,0,,,FALSE,TRUE,indigenous,"the geoname names its containing census subdivision, so this is the population of Soda Creek 1 itself"
65117,Squinas 2,Indian Reserve,-125.3014565018,52.4664602348,Squinas 2,Indian Reserve-Réserve indienne,59410479,268,contains,0.0,5941840,Squinas 2,Indian reserve,137,nearest-name,86.7,yes,,,,,,,137,csd,"2021 Census, census subdivision",medium,csd,5941840,0,,,FALSE,TRUE,indigenous,"the point lies 87 m outside the same-named census subdivision, inside Cariboo J; the same-named one was taken; the geoname names its containing census subdivision, so this is the population of Squinas 2 itself"
65030,Stone 1,Indian Reserve,-123.1496399995,51.9300899974,Stone 1,Indian Reserve-Réserve indienne,59410361,219,contains,0.0,5941841,Stone 1,Indian reserve,219,contains,0.0,yes,,,,,,,219,csd,"2021 Census, census subdivision",high,csd,5941841,0,,,FALSE,TRUE,indigenous,"the geoname names its containing census subdivision, so this is the population of Stone 1 itself"
64528,Sundayman's Meadow 3,Indian Reserve,-124.3347797599,53.1164784967,Sundayman's Meadow 3,Indian Reserve-Réserve indienne,59410459,447,contains,0.0,5941864,Sundayman's Meadow 3,Indian reserve,0,nearest-name,208.3,yes,,,,,,,0,csd,"2021 Census, census subdivision",medium,csd,5941864,0,,,FALSE,TRUE,indigenous,"the point lies 208 m outside the same-named census subdivision, inside Cariboo I; the same-named one was taken; the geoname names its containing census subdivision, so this is the population of Sundayman's Meadow 3 itself"
64460,Swan Lake 3,Indian Reserve,-122.1179994546,51.849825749,Swan Lake 3,Indian Reserve-Réserve indienne,59410370,476,contains,0.0,5941872,Swan Lake 3,Indian reserve,0,nearest-name,510.2,yes,,,,,,,0,csd,"2021 Census, census subdivision",medium,csd,5941872,0,,,FALSE,TRUE,indigenous,"the point lies 510 m outside the same-named census subdivision, inside Cariboo E; the same-named one was taken; the geoname names its containing census subdivision, so this is the population of Swan Lake 3 itself"
65120,Thomas Squinas Ranch 2A,Indian Reserve,-125.3181242569,52.4831268494,Thomas Squinas Ranch 2A,Indian Reserve-Réserve indienne,59410479,268,contains,0.0,5941845,Thomas Squinas Ranch 2A,Indian reserve,5,nearest-name,76.1,yes,,,,,,,5,csd,"2021 Census, census subdivision",medium,csd,5941845,0,,,FALSE,TRUE,indigenous,"the point lies 76 m outside the same-named census subdivision, inside Cariboo J; the same-named one was taken; the geoname names its containing census subdivision, so this is the population of Thomas Squinas Ranch 2A itself"
65134,Tilgatko 17,Indian Reserve,-125.7014828828,52.8664590953,Tilgatko 17,Indian Reserve-Réserve indienne,59410435,0,contains,0.0,5941039,Cariboo J,Regional district electoral area,616,contains,0.0,no,,,,,,,0,da,"2021 Census, dissemination area",high,da,59410435,0,,,FALSE,TRUE,indigenous,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
65114,Toosey 1,Indian Reserve,-122.4846803581,51.9192666113,Toosey 1,Indian Reserve-Réserve indienne,59410363,104,contains,0.0,5941850,Toosey 1,Indian reserve,104,contains,0.0,yes,,,,,,,104,csd,"2021 Census, census subdivision",high,csd,5941850,0,,,FALSE,TRUE,indigenous,"the geoname names its containing census subdivision, so this is the population of Toosey 1 itself"
65119,Towdystan Lake 3,Indian Reserve,-125.1181112357,52.283127496,Towdystan Lake 3,Indian Reserve-Réserve indienne,59410429,15,contains,0.0,5941851,Towdystan Lake 3,Indian reserve,15,contains,0.0,yes,,,,,,,15,csd,"2021 Census, census subdivision",high,csd,5941851,0,,,FALSE,TRUE,indigenous,"the geoname names its containing census subdivision, so this is the population of Towdystan Lake 3 itself"
64532,Trout Lake Alec 16,Indian Reserve,-123.5347552086,53.1831555125,Trout Lake Alec 16,Indian Reserve-Réserve indienne,59410256,0,contains,0.0,5941852,Trout Lake Alec 16,Indian reserve,0,contains,0.0,yes,,,,,,,0,csd,"2021 Census, census subdivision",high,csd,5941852,0,,,FALSE,TRUE,indigenous,"the geoname names its containing census subdivision, so this is the population of Trout Lake Alec 16 itself"
65129,Ulkatcho 13,Indian Reserve,-125.0347784646,52.3831294123,Ulkatcho 13,Indian Reserve-Réserve indienne,59410479,268,contains,0.0,5941854,Ulkatcho 13,Indian reserve,0,nearest-name,411.4,yes,,,,,,,0,csd,"2021 Census, census subdivision",medium,csd,5941854,0,,,FALSE,TRUE,indigenous,"the point lies 411 m outside the same-named census subdivision, inside Cariboo J; the same-named one was taken; the geoname names its containing census subdivision, so this is the population of Ulkatcho 13 itself"
65131,Ulkatcho 14A,Indian Reserve,-125.2681215398,52.4497938252,Ulkatcho 14A,Indian Reserve-Réserve indienne,59410444,116,contains,0.0,5941880,Ulkatcho 14A,Indian reserve,116,contains,0.0,yes,,,,,,,116,csd,"2021 Census, census subdivision",high,csd,5941880,0,,,FALSE,TRUE,indigenous,"the geoname names its containing census subdivision, so this is the population of Ulkatcho 14A itself"
54458,Wells,District Municipality,-121.5725000002,53.1044444414,Wells,District Municipality (1),59410306,218,contains,0.0,5941025,Wells,District municipality,218,contains,0.0,yes,Wells,District municipality,227,2021,231,2025,227,municipal,"BC Stats population estimate, July 1 2021",high,csd,5941025,1,,,FALSE,TRUE,municipality,"this is the population of the municipality of Wells itself, as estimated by BC Stats for 2021 (the 2021 census counted 218)"
25533,Williams Lake,City,-122.1400000002,52.129166663,Williams Lake,City,59410369,327,contains,0.0,5941009,Williams Lake,City,10947,contains,0.0,yes,Williams Lake,City,11437,2021,11462,2025,11437,municipal,"BC Stats population estimate, July 1 2021",high,csd,5941009,0,,,FALSE,TRUE,municipality + population>1000,"this is the population of the municipality of Williams Lake itself, as estimated by BC Stats for 2021 (the 2021 census counted 10,947)"
65136,Williams Lake 1,Indian Reserve,-122.0013368212,52.116496074,Williams Lake 1,Indian Reserve-Réserve indienne,59410315,248,contains,0.0,5941812,Williams Lake 1,Indian reserve,248,contains,0.0,yes,,,,,,,248,csd,"2021 Census, census subdivision",high,csd,5941812,0,,,FALSE,TRUE,indigenous,"the geoname names its containing census subdivision, so this is the population of Williams Lake 1 itself"
64466,Windy Mouth 7,Indian Reserve,-121.5846483334,51.8498317517,Windy Mouth 7,Indian Reserve-Réserve indienne,59410486,614,contains,0.0,5941855,Windy Mouth 7,Indian reserve,5,nearest-name,171.9,yes,,,,,,,5,csd,"2021 Census, census subdivision",medium,csd,5941855,0,,,FALSE,TRUE,indigenous,"the point lies 172 m outside the same-named census subdivision, inside Cariboo G; the same-named one was taken; the geoname names its containing census subdivision, so this is the population of Windy Mouth 7 itself"
752,Abbotsford,City,-122.3291666669,49.0522222178,Abbotsford,City,59090894,567,contains,0.0,5909052,Abbotsford,City,153524,contains,0.0,yes,Abbotsford,City,160759,2021,175358,2025,160759,municipal,"BC Stats population estimate, July 1 2021",high,csd,5909052,1,,,FALSE,TRUE,municipality + population>1000,"this is the population of the municipality of Abbotsford itself, as estimated by BC Stats for 2021 (the 2021 census counted 153,524)"
64902,Aitchelitch 9,Indian Reserve,-121.9845880402,49.1498114588,Aitchelitch 9,Indian Reserve-Réserve indienne,59090705,125,contains,0.0,5909835,Aitchelitch 9,Indian reserve,45,nearest-name,128.5,yes,,,,,,,45,csd,"2021 Census, census subdivision",medium,csd,5909835,0,,,FALSE,TRUE,indigenous,"the point lies 128 m outside the same-named census subdivision, inside Squiaala; the same-named one was taken; the geoname names its containing census subdivision, so this is the population of Aitchelitch 9 itself"
64628,Albert Flat 5,Indian Reserve,-121.4179127099,49.5164855694,Albert Flat 5,Indian Reserve-Réserve indienne,59090633,41,contains,0.0,5909876,Albert Flat 5,Indian reserve,41,contains,0.0,yes,,,,,,,41,csd,"2021 Census, census subdivision",high,csd,5909876,0,,,FALSE,TRUE,indigenous,"the geoname names its containing census subdivision, so this is the population of Albert Flat 5 itself"
60003,Antko 21,Indian Reserve,-120.7608333331,50.0841666624,Antko 21,Indian Reserve-Réserve indienne,59331654,377,contains,0.0,5933012,Thompson-Nicola N (Beautiful Nicola Valley - South),Regional district electoral area,717,contains,0.0,no,,,,,,,377,da,"2021 Census, dissemination area",high,da,59331654,3,,,FALSE,TRUE,indigenous,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
59020,Barriere,District Municipality,-120.1236111113,51.1797222187,Barriere,District Municipality (1),59331632,898,contains,0.0,5933074,Barriere,District municipality,1765,contains,0.0,yes,Barriere,District municipality,1816,2021,1913,2025,1816,municipal,"BC Stats population estimate, July 1 2021",high,csd,5933074,0,,,FALSE,TRUE,municipality + population>1000,"this is the population of the municipality of Barriere itself, as estimated by BC Stats for 2021 (the 2021 census counted 1,765)"
65631,Boothroyd 13,Indian Reserve,-121.4902777771,49.988888885,Boothroyd 13,Indian Reserve-Réserve indienne,59090811,0,contains,0.0,5909850,Boothroyd 13,Indian reserve,0,contains,0.0,yes,,,,,,,0,csd,"2021 Census, census subdivision",high,csd,5909850,0,,,FALSE,TRUE,indigenous,"the geoname names its containing census subdivision, so this is the population of Boothroyd 13 itself"
65642,Boothroyd 8A,Indian Reserve,-121.5345968916,50.0498200478,Boothroyd 8A,Indian Reserve-Réserve indienne,59090810,495,contains,0.0,5933897,Boothroyd 8A,Indian reserve,0,nearest-name,606.6,yes,,,,,,,0,csd,"2021 Census, census subdivision",medium,csd,5933897,0,,,FALSE,TRUE,indigenous,"the point lies 607 m outside the same-named census subdivision, inside Fraser Valley A; the same-named one was taken; the geoname names its containing census subdivision, so this is the population of Boothroyd 8A itself"
65633,Boston Bar 1A,Indian Reserve,-121.4179203963,49.8164868575,Boston Bar 1A,Indian Reserve-Réserve indienne,59090810,495,contains,0.0,5909836,Boston Bar 1A,Indian reserve,0,nearest-name,927.1,yes,,,,,,,0,csd,"2021 Census, census subdivision",medium,csd,5909836,0,,,FALSE,TRUE,indigenous,"the point lies 927 m outside the same-named census subdivision, inside Fraser Valley A; the same-named one was taken; the geoname names its containing census subdivision, so this is the population of Boston Bar 1A itself"
65671,Boulder Creek 5,Indian Reserve,-120.1345887605,51.4665111002,Boulder Creek 5,Indian Reserve-Réserve indienne,59331690,379,contains,0.0,5933072,Thompson-Nicola O (Lower North Thompson),Regional district electoral area,1523,contains,0.0,no,,,,,,,379,da,"2021 Census, dissemination area",high,da,59331690,0,,,FALSE,TRUE,indigenous,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
34731,Bridal Falls,Community,-121.7410100005,49.1873099966,Bridal Falls,Community,59090601,1046,contains,0.0,5909034,Fraser Valley D,Regional district electoral area,2092,contains,0.0,no,,,,,,,1046,da,"2021 Census, dissemination area",high,da,59090601,2,,,FALSE,TRUE,population>1000,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
65636,Bucktum 4,Indian Reserve,-121.4512573915,49.916486965,Bucktum 4,Indian Reserve-Réserve indienne,59090810,495,contains,0.0,5909847,Bucktum 4,Indian reserve,5,nearest-name,153.6,yes,,,,,,,5,csd,"2021 Census, census subdivision",medium,csd,5909847,0,,,FALSE,TRUE,indigenous,"the point lies 154 m outside the same-named census subdivision, inside Fraser Valley A; the same-named one was taken; the geoname names its containing census subdivision, so this is the population of Bucktum 4 itself"
38320,Chase,Village,-119.6861111116,50.8191666633,Chase,Village (1),59331514,484,contains,0.0,5933054,Chase,Village,2399,contains,0.0,yes,Chase,Village,2459,2021,2591,2025,2459,municipal,"BC Stats population estimate, July 1 2021",high,csd,5933054,0,,,FALSE,TRUE,municipality + population>1000,"this is the population of the municipality of Chase itself, as estimated by BC Stats for 2021 (the 2021 census counted 2,399)"
65831,Chawathil 4,Indian Reserve,-121.551246486,49.3664835575,Chawathil 4,Indian Reserve-Réserve indienne,59090803,472,contains,0.0,5909804,Chawathil 4,Indian reserve,182,nearest-name,39.4,yes,,,,,,,182,csd,"2021 Census, census subdivision",medium,csd,5909804,0,,,FALSE,TRUE,indigenous,"the point lies 39 m outside the same-named census subdivision, inside Fraser Valley B; the same-named one was taken; the geoname names its containing census subdivision, so this is the population of Chawathil 4 itself"
65009,Cheam 1,Indian Reserve,-121.7679158072,49.1998139693,Cheam 1,Indian Reserve-Réserve indienne,59090599,207,contains,0.0,5909837,Cheam 1,Indian reserve,207,contains,0.0,yes,,,,,,,207,csd,"2021 Census, census subdivision",high,csd,5909837,0,,,FALSE,TRUE,indigenous,"the geoname names its containing census subdivision, so this is the population of Cheam 1 itself"
64949,Chehalis 5,Indian Reserve,-121.9012558803,49.2998128634,Chehalis 5,Indian Reserve-Réserve indienne,59090451,500,contains,0.0,5909839,Chehalis 5,Indian reserve,500,contains,0.0,yes,,,,,,,500,csd,"2021 Census, census subdivision",high,csd,5909839,0,,,FALSE,TRUE,indigenous,"the geoname names its containing census subdivision, so this is the population of Chehalis 5 itself"
38675,Chilliwack,City,-121.9508333002,49.1577777667,Chilliwack,City,59090542,1223,contains,0.0,5909020,Chilliwack,City,93203,contains,0.0,yes,Chilliwack,City,97222,2021,105520,2025,97222,municipal,"BC Stats population estimate, July 1 2021",high,csd,5909020,1,,,FALSE,TRUE,municipality + population>1000,"this is the population of the municipality of Chilliwack itself, as estimated by BC Stats for 2021 (the 2021 census counted 93,203)"
